,REGIONID,PRODUCT,YEARWEEK,QTY
62018,A05,PRODUCT34,201527,7605.0
62019,A05,PRODUCT4,201527,953.0
62020,A05,PRODUCT40,201527,0.0
62021,A05,PRODUCT47,201527,35.0
62022,A05,PRODUCT56,201527,343.0
62023,A05,PRODUCT57,201527,33.0
62024,A05,PRODUCT58,201527,249.0
62025,A05,PRODUCT59,201527,127986.0
62026,A05,PRODUCT60,201527,536.0
62027,A05,PRODUCT62,201527,1775.0
62028,A05,PRODUCT63,201527,241.0
62029,A06,PRODUCT12,201527,1320.0
62030,A06,PRODUCT33,201527,119.0
62031,A06,PRODUCT34,201527,3807.0
62032,A06,PRODUCT56,201527,21.0
62033,A06,PRODUCT57,201527,234.0
62034,A06,PRODUCT58,201527,306.0
62035,A06,PRODUCT59,201527,25519.0
62036,A06,PRODUCT60,201527,215.0
62037,A06,PRODUCT62,201527,152.0
62038,A07,PRODUCT1,201527,37.0
62039,A07,PRODUCT12,201527,1809.0
62040,A07,PRODUCT15,201527,194.0
62041,A07,PRODUCT16,201527,35.0
62042,A07,PRODUCT33,201527,185.0
62043,A07,PRODUCT34,201527,2343.0
62044,A07,PRODUCT36,201527,0.0
62045,A07,PRODUCT4,201527,79.0
62046,A07,PRODUCT40,201527,1.0
62047,A07,PRODUCT56,201527,49.0
62048,A07,PRODUCT57,201527,117.0
62049,A07,PRODUCT58,201527,40.0
62050,A07,PRODUCT59,201527,30015.0
62051,A07,PRODUCT60,201527,263.0
62052,A07,PRODUCT61,201527,3.0
62053,A07,PRODUCT63,201527,66.0
62054,A08,PRODUCT1,201527,351.0
62055,A08,PRODUCT12,201527,10881.0
62056,A08,PRODUCT14,201527,101.0
62057,A08,PRODUCT15,201527,100.0
62058,A08,PRODUCT16,201527,35.0
62059,A08,PRODUCT33,201527,843.0
62060,A08,PRODUCT34,201527,13590.0
62061,A08,PRODUCT36,201527,0.0
62062,A08,PRODUCT4,201527,500.0
62063,A08,PRODUCT40,201527,140.0
62064,A08,PRODUCT47,201527,24.0
62065,A08,PRODUCT56,201527,180.0
62066,A08,PRODUCT57,201527,0.0
62067,A08,PRODUCT58,201527,176.0
62068,A08,PRODUCT59,201527,58914.0
62069,A08,PRODUCT60,201527,729.0
62070,A08,PRODUCT61,201527,0.0
62071,A08,PRODUCT63,201527,635.0
62072,A09,PRODUCT1,201527,369.0
62073,A09,PRODUCT12,201527,15264.0
62074,A09,PRODUCT14,201527,22.0
62075,A09,PRODUCT15,201527,416.0
62076,A09,PRODUCT16,201527,465.0
62077,A09,PRODUCT2,201527,3953.0
62078,A09,PRODUCT33,201527,677.0
62079,A09,PRODUCT34,201527,33415.0
62080,A09,PRODUCT4,201527,1243.0
62081,A09,PRODUCT40,201527,152.0
62082,A09,PRODUCT47,201527,169.0
62083,A09,PRODUCT56,201527,898.0
62084,A09,PRODUCT57,201527,372.0
62085,A09,PRODUCT58,201527,934.0
62086,A09,PRODUCT59,201527,147743.0
62087,A09,PRODUCT60,201527,1665.0
62088,A09,PRODUCT61,201527,5.0
62089,A09,PRODUCT63,201527,1020.0
62090,A10,PRODUCT1,201527,1735.0
62091,A10,PRODUCT12,201527,16807.0
62092,A10,PRODUCT14,201527,8.0
62093,A10,PRODUCT15,201527,1.0
62094,A10,PRODUCT16,201527,315.0
62095,A10,PRODUCT2,201527,3012.0
62096,A10,PRODUCT33,201527,868.0
62097,A10,PRODUCT34,201527,45338.0
62098,A10,PRODUCT4,201527,2109.0
62099,A10,PRODUCT40,201527,0.0
62100,A10,PRODUCT47,201527,9.0
62101,A10,PRODUCT56,201527,221.0
62102,A10,PRODUCT58,201527,1720.0
62103,A10,PRODUCT59,201527,176056.0
62104,A10,PRODUCT60,201527,681.0
62105,A10,PRODUCT61,201527,1.0
62106,A10,PRODUCT63,201527,3712.0
62107,A11,PRODUCT1,201527,241.0
62108,A11,PRODUCT12,201527,2124.0
62109,A11,PRODUCT15,201527,99.0
62110,A11,PRODUCT16,201527,94.0
62111,A11,PRODUCT33,201527,238.0
62112,A11,PRODUCT34,201527,2712.0
62113,A11,PRODUCT4,201527,107.0
62114,A11,PRODUCT40,201527,5.0
62115,A11,PRODUCT56,201527,12.0
62116,A11,PRODUCT57,201527,0.0
62117,A11,PRODUCT58,201527,31.0
62118,A11,PRODUCT59,201527,25714.0
62119,A11,PRODUCT60,201527,271.0
62120,A11,PRODUCT63,201527,78.0
62121,A12,PRODUCT1,201527,308.0
62122,A12,PRODUCT12,201527,11160.0
62123,A12,PRODUCT14,201527,41.0
62124,A12,PRODUCT15,201527,372.0
62125,A12,PRODUCT16,201527,188.0
62126,A12,PRODUCT33,201527,2224.0
62127,A12,PRODUCT34,201527,22273.0
62128,A12,PRODUCT4,201527,342.0
62129,A12,PRODUCT40,201527,21.0
62130,A12,PRODUCT47,201527,24.0
62131,A12,PRODUCT56,201527,252.0
62132,A12,PRODUCT57,201527,1248.0
62133,A12,PRODUCT58,201527,995.0
62134,A12,PRODUCT59,201527,174480.0
62135,A12,PRODUCT60,201527,1629.0
62136,A12,PRODUCT63,201527,185.0
62137,A13,PRODUCT1,201527,380.0
62138,A13,PRODUCT12,201527,7034.0
62139,A13,PRODUCT14,201527,143.0
62140,A13,PRODUCT15,201527,0.0
62141,A13,PRODUCT26,201527,82.0
62142,A13,PRODUCT33,201527,357.0
62143,A13,PRODUCT34,201527,8207.0
62144,A13,PRODUCT38,201527,1226.0
62145,A13,PRODUCT4,201527,207.0
62146,A13,PRODUCT40,201527,193.0
62147,A13,PRODUCT41,201527,692.0
62148,A13,PRODUCT42,201527,44.0
62149,A13,PRODUCT47,201527,8.0
62150,A13,PRODUCT5,201527,41.0
62151,A13,PRODUCT51,201527,65.0
62152,A13,PRODUCT52,201527,10.0
62153,A13,PRODUCT56,201527,40.0
62154,A13,PRODUCT58,201527,48.0
62155,A13,PRODUCT59,201527,56820.0
62156,A13,PRODUCT60,201527,351.0
62157,A13,PRODUCT63,201527,65.0
62158,A13,PRODUCT64,201527,90.0
62159,A13,PRODUCT74,201527,6.0
62160,A14,PRODUCT1,201527,101.0
62161,A14,PRODUCT12,201527,9066.0
62162,A14,PRODUCT14,201527,4.0
62163,A14,PRODUCT15,201527,208.0
62164,A14,PRODUCT16,201527,451.0
62165,A14,PRODUCT26,201527,205.0
62166,A14,PRODUCT33,201527,683.0
62167,A14,PRODUCT34,201527,10140.0
62168,A14,PRODUCT36,201527,1.0
62169,A14,PRODUCT4,201527,576.0
62170,A14,PRODUCT40,201527,3.0
62171,A14,PRODUCT41,201527,2084.0
62172,A14,PRODUCT42,201527,582.0
62173,A14,PRODUCT47,201527,19.0
62174,A14,PRODUCT48,201527,249.0
62175,A14,PRODUCT49,201527,25.0
62176,A14,PRODUCT5,201527,78.0
62177,A14,PRODUCT51,201527,14.0
62178,A14,PRODUCT56,201527,228.0
62179,A14,PRODUCT58,201527,337.0
62180,A14,PRODUCT59,201527,63669.0
62181,A14,PRODUCT60,201527,949.0
62182,A14,PRODUCT63,201527,250.0
62183,A14,PRODUCT64,201527,565.0
62184,A14,PRODUCT74,201527,72.0
62185,A15,PRODUCT1,201527,755.0
62186,A15,PRODUCT12,201527,18002.0
62187,A15,PRODUCT14,201527,1.0
62188,A15,PRODUCT15,201527,128.0
62189,A15,PRODUCT16,201527,281.0
62190,A15,PRODUCT2,201527,18622.0
62191,A15,PRODUCT33,201527,1088.0
62192,A15,PRODUCT34,201527,11614.0
62193,A15,PRODUCT36,201527,0.0
62194,A15,PRODUCT4,201527,509.0
62195,A15,PRODUCT40,201527,108.0
62196,A15,PRODUCT47,201527,8.0
62197,A15,PRODUCT56,201527,140.0
62198,A15,PRODUCT57,201527,84.0
62199,A15,PRODUCT58,201527,497.0
62200,A15,PRODUCT59,201527,119641.0
62201,A15,PRODUCT6,201527,2.0
62202,A15,PRODUCT60,201527,1631.0
62203,A15,PRODUCT63,201527,749.0
62204,A16,PRODUCT1,201527,705.0
62205,A16,PRODUCT12,201527,18562.0
62206,A16,PRODUCT14,201527,152.0
62207,A16,PRODUCT15,201527,252.0
62208,A16,PRODUCT16,201527,191.0
62209,A16,PRODUCT26,201527,108.0
62210,A16,PRODUCT33,201527,3150.0
62211,A16,PRODUCT34,201527,23569.0
62212,A16,PRODUCT38,201527,3281.0
62213,A16,PRODUCT4,201527,2074.0
62214,A16,PRODUCT40,201527,276.0
62215,A16,PRODUCT41,201527,52.0
62216,A16,PRODUCT47,201527,109.0
62217,A16,PRODUCT48,201527,34.0
62218,A16,PRODUCT49,201527,21.0
62219,A16,PRODUCT51,201527,0.0
62220,A16,PRODUCT56,201527,1478.0
62221,A16,PRODUCT58,201527,407.0
62222,A16,PRODUCT59,201527,134559.0
62223,A16,PRODUCT60,201527,2179.0
62224,A16,PRODUCT63,201527,2537.0
62225,A16,PRODUCT64,201527,232.0
62226,A16,PRODUCT68,201527,61.0
62227,A16,PRODUCT74,201527,0.0
62228,A17,PRODUCT1,201527,10.0
62229,A17,PRODUCT12,201527,12267.0
62230,A17,PRODUCT14,201527,101.0
62231,A17,PRODUCT15,201527,232.0
62232,A17,PRODUCT16,201527,2017.0
62233,A17,PRODUCT33,201527,426.0
62234,A17,PRODUCT34,201527,1845.0
62235,A17,PRODUCT4,201527,1175.0
62236,A17,PRODUCT47,201527,124.0
62237,A17,PRODUCT56,201527,202.0
62238,A17,PRODUCT57,201527,1490.0
62239,A17,PRODUCT58,201527,101.0
62240,A17,PRODUCT59,201527,63583.0
62241,A17,PRODUCT60,201527,0.0
62242,A17,PRODUCT62,201527,2223.0
62243,A17,PRODUCT63,201527,1151.0
62244,A18,PRODUCT1,201527,66.0
62245,A18,PRODUCT12,201527,40240.0
62246,A18,PRODUCT14,201527,22.0
62247,A18,PRODUCT15,201527,1.0
62248,A18,PRODUCT16,201527,4373.0
62249,A18,PRODUCT33,201527,2136.0
62250,A18,PRODUCT34,201527,18858.0
62251,A18,PRODUCT36,201527,0.0
62252,A18,PRODUCT4,201527,2105.0
62253,A18,PRODUCT40,201527,0.0
62254,A18,PRODUCT47,201527,66.0
62255,A18,PRODUCT56,201527,6.0
62256,A18,PRODUCT57,201527,121.0
62257,A18,PRODUCT58,201527,228.0
62258,A18,PRODUCT59,201527,376422.0
62259,A18,PRODUCT63,201527,841.0
62260,A19,PRODUCT34,201527,2108.0
62261,A19,PRODUCT58,201527,126.0
62262,A19,PRODUCT59,201527,45038.0
62263,A20,PRODUCT34,201527,4435.0
62264,A20,PRODUCT58,201527,59.0
62265,A20,PRODUCT59,201527,91963.0
62266,A21,PRODUCT1,201527,0.0
62267,A21,PRODUCT12,201527,1060.0
62268,A21,PRODUCT14,201527,5.0
62269,A21,PRODUCT15,201527,17.0
62270,A21,PRODUCT16,201527,12.0
62271,A21,PRODUCT33,201527,236.0
62272,A21,PRODUCT34,201527,4052.0
62273,A21,PRODUCT4,201527,61.0
62274,A21,PRODUCT47,201527,3.0
62275,A21,PRODUCT56,201527,108.0
62276,A21,PRODUCT57,201527,534.0
62277,A21,PRODUCT58,201527,165.0
62278,A21,PRODUCT59,201527,17487.0
62279,A21,PRODUCT60,201527,24.0
62280,A21,PRODUCT62,201527,532.0
62281,A21,PRODUCT63,201527,42.0
62282,A22,PRODUCT12,201527,11520.0
62283,A22,PRODUCT33,201527,500.0
62284,A22,PRODUCT34,201527,8710.0
62285,A22,PRODUCT56,201527,124.0
62286,A22,PRODUCT57,201527,4050.0
62287,A22,PRODUCT58,201527,15.0
62288,A22,PRODUCT59,201527,52455.0
62289,A22,PRODUCT62,201527,1625.0
62290,A23,PRODUCT1,201527,644.0
62291,A23,PRODUCT12,201527,9803.0
62292,A23,PRODUCT14,201527,46.0
62293,A23,PRODUCT15,201527,331.0
62294,A23,PRODUCT16,201527,3.0
62295,A23,PRODUCT33,201527,721.0
62296,A23,PRODUCT34,201527,11444.0
62297,A23,PRODUCT36,201527,0.0
62298,A23,PRODUCT4,201527,1483.0
62299,A23,PRODUCT47,201527,865.0
62300,A23,PRODUCT56,201527,420.0
62301,A23,PRODUCT57,201527,2187.0
62302,A23,PRODUCT58,201527,640.0
62303,A23,PRODUCT59,201527,46567.0
62304,A23,PRODUCT60,201527,826.0
62305,A23,PRODUCT62,201527,1542.0
62306,A23,PRODUCT63,201527,2391.0
62307,A24,PRODUCT12,201527,12673.0
62308,A24,PRODUCT14,201527,5.0
62309,A24,PRODUCT15,201527,1345.0
62310,A24,PRODUCT16,201527,70.0
62311,A24,PRODUCT17,201527,330.0
62312,A24,PRODUCT33,201527,841.0
62313,A24,PRODUCT34,201527,19970.0
62314,A24,PRODUCT4,201527,639.0
62315,A24,PRODUCT40,201527,0.0
62316,A24,PRODUCT47,201527,0.0
62317,A24,PRODUCT56,201527,276.0
62318,A24,PRODUCT57,201527,2647.0
62319,A24,PRODUCT58,201527,66.0
62320,A24,PRODUCT59,201527,238451.0
62321,A24,PRODUCT62,201527,2794.0
62322,A24,PRODUCT63,201527,97.0
62323,A25,PRODUCT1,201527,2.0
62324,A25,PRODUCT12,201527,5151.0
62325,A25,PRODUCT13,201527,0.0
62326,A25,PRODUCT14,201527,0.0
62327,A25,PRODUCT17,201527,209.0
62328,A25,PRODUCT33,201527,105.0
62329,A25,PRODUCT34,201527,6118.0
62330,A25,PRODUCT40,201527,49.0
62331,A25,PRODUCT47,201527,9.0
62332,A25,PRODUCT56,201527,140.0
62333,A25,PRODUCT57,201527,1590.0
62334,A25,PRODUCT58,201527,22.0
62335,A25,PRODUCT59,201527,54780.0
62336,A25,PRODUCT60,201527,196.0
62337,A25,PRODUCT62,201527,970.0
62338,A26,PRODUCT1,201527,0.0
62339,A26,PRODUCT12,201527,15229.0
62340,A26,PRODUCT14,201527,8.0
62341,A26,PRODUCT15,201527,511.0
62342,A26,PRODUCT16,201527,64.0
62343,A26,PRODUCT17,201527,2847.0
62344,A26,PRODUCT33,201527,370.0
62345,A26,PRODUCT34,201527,13409.0
62346,A26,PRODUCT4,201527,649.0
62347,A26,PRODUCT40,201527,451.0
62348,A26,PRODUCT47,201527,0.0
62349,A26,PRODUCT56,201527,123.0
62350,A26,PRODUCT57,201527,3132.0
62351,A26,PRODUCT58,201527,103.0
62352,A26,PRODUCT59,201527,129394.0
62353,A26,PRODUCT60,201527,52.0
62354,A26,PRODUCT61,201527,1.0
62355,A26,PRODUCT62,201527,2768.0
62356,A26,PRODUCT63,201527,651.0
62357,A27,PRODUCT12,201527,27948.0
62358,A27,PRODUCT15,201527,8.0
62359,A27,PRODUCT16,201527,0.0
62360,A27,PRODUCT17,201527,4864.0
62361,A27,PRODUCT33,201527,802.0
62362,A27,PRODUCT34,201527,17277.0
62363,A27,PRODUCT4,201527,7.0
62364,A27,PRODUCT40,201527,24597.0
62365,A27,PRODUCT47,201527,6.0
62366,A27,PRODUCT56,201527,221.0
62367,A27,PRODUCT57,201527,9266.0
62368,A27,PRODUCT58,201527,83.0
62369,A27,PRODUCT59,201527,381109.0
62370,A27,PRODUCT60,201527,0.0
62371,A27,PRODUCT62,201527,6370.0
62372,A27,PRODUCT63,201527,0.0
62373,A28,PRODUCT1,201527,7.0
62374,A28,PRODUCT12,201527,4325.0
62375,A28,PRODUCT15,201527,431.0
62376,A28,PRODUCT16,201527,1.0
62377,A28,PRODUCT33,201527,77.0
62378,A28,PRODUCT34,201527,14475.0
62379,A28,PRODUCT4,201527,587.0
62380,A28,PRODUCT40,201527,0.0
62381,A28,PRODUCT47,201527,1.0
62382,A28,PRODUCT56,201527,98.0
62383,A28,PRODUCT57,201527,1892.0
62384,A28,PRODUCT58,201527,41.0
62385,A28,PRODUCT59,201527,88036.0
62386,A28,PRODUCT60,201527,16.0
62387,A28,PRODUCT62,201527,1427.0
62388,A28,PRODUCT63,201527,338.0
62389,A29,PRODUCT34,201527,3356.0
62390,A29,PRODUCT58,201527,7.0
62391,A29,PRODUCT59,201527,90611.0
62392,A31,PRODUCT34,201527,415.0
62393,A31,PRODUCT58,201527,21.0
62394,A31,PRODUCT59,201527,41544.0
62395,A32,PRODUCT1,201527,56.0
62396,A32,PRODUCT12,201527,8166.0
62397,A32,PRODUCT14,201527,16.0
62398,A32,PRODUCT15,201527,317.0
62399,A32,PRODUCT16,201527,885.0
62400,A32,PRODUCT33,201527,448.0
62401,A32,PRODUCT34,201527,4729.0
62402,A32,PRODUCT4,201527,437.0
62403,A32,PRODUCT47,201527,4.0
62404,A32,PRODUCT56,201527,133.0
62405,A32,PRODUCT57,201527,394.0
62406,A32,PRODUCT58,201527,191.0
62407,A32,PRODUCT59,201527,60454.0
62408,A32,PRODUCT60,201527,170.0
62409,A32,PRODUCT62,201527,1629.0
62410,A32,PRODUCT63,201527,677.0
62411,A33,PRODUCT34,201527,1379.0
62412,A33,PRODUCT58,201527,30.0
62413,A33,PRODUCT59,201527,72264.0
62414,A34,PRODUCT12,201527,873.0
62415,A34,PRODUCT34,201527,11619.0
62416,A34,PRODUCT58,201527,164.0
62417,A34,PRODUCT59,201527,112014.0
62418,A35,PRODUCT34,201527,1363.0
62419,A35,PRODUCT58,201527,53.0
62420,A35,PRODUCT59,201527,13358.0
62421,A36,PRODUCT59,201527,2557.0
62422,A37,PRODUCT34,201527,1203.0
62423,A37,PRODUCT58,201527,5.0
62424,A37,PRODUCT59,201527,27256.0
62425,A38,PRODUCT12,201527,313.0
62426,A38,PRODUCT33,201527,735.0
62427,A38,PRODUCT34,201527,1708.0
62428,A38,PRODUCT56,201527,38.0
62429,A38,PRODUCT57,201527,483.0
62430,A38,PRODUCT58,201527,15.0
62431,A38,PRODUCT59,201527,29706.0
62432,A38,PRODUCT60,201527,350.0
62433,A39,PRODUCT1,201527,146.0
62434,A39,PRODUCT10,201527,1.0
62435,A39,PRODUCT12,201527,1456.0
62436,A39,PRODUCT14,201527,7.0
62437,A39,PRODUCT16,201527,22.0
62438,A39,PRODUCT19,201527,150.0
62439,A39,PRODUCT20,201527,57.0
62440,A39,PRODUCT25,201527,7.0
62441,A39,PRODUCT27,201527,37.0
62442,A39,PRODUCT28,201527,230.0
62443,A39,PRODUCT29,201527,129.0
62444,A39,PRODUCT33,201527,155.0
62445,A39,PRODUCT34,201527,3489.0
62446,A39,PRODUCT37,201527,90.0
62447,A39,PRODUCT4,201527,192.0
62448,A39,PRODUCT47,201527,1.0
62449,A39,PRODUCT50,201527,96.0
62450,A39,PRODUCT53,201527,2.0
62451,A39,PRODUCT56,201527,25.0
62452,A39,PRODUCT58,201527,129.0
62453,A39,PRODUCT59,201527,22907.0
62454,A39,PRODUCT60,201527,96.0
62455,A39,PRODUCT61,201527,0.0
62456,A39,PRODUCT63,201527,265.0
62457,A39,PRODUCT66,201527,58.0
62458,A39,PRODUCT67,201527,3.0
62459,A39,PRODUCT7,201527,154.0
62460,A39,PRODUCT72,201527,0.0
62461,A39,PRODUCT75,201527,912.0
62462,A39,PRODUCT76,201527,92.0
62463,A39,PRODUCT8,201527,19.0
62464,A40,PRODUCT1,201527,766.0
62465,A40,PRODUCT12,201527,20470.0
62466,A40,PRODUCT15,201527,423.0
62467,A40,PRODUCT16,201527,400.0
62468,A40,PRODUCT33,201527,3898.0
62469,A40,PRODUCT34,201527,15105.0
62470,A40,PRODUCT4,201527,410.0
62471,A40,PRODUCT40,201527,34.0
62472,A40,PRODUCT47,201527,5.0
62473,A40,PRODUCT56,201527,192.0
62474,A40,PRODUCT57,201527,128.0
62475,A40,PRODUCT58,201527,521.0
62476,A40,PRODUCT59,201527,120908.0
62477,A40,PRODUCT60,201527,1144.0
62478,A40,PRODUCT63,201527,177.0
62479,A41,PRODUCT12,201527,10509.0
62480,A41,PRODUCT34,201527,19784.0
62481,A41,PRODUCT58,201527,1148.0
62482,A41,PRODUCT59,201527,490796.0
62483,A42,PRODUCT34,201527,504.0
62484,A42,PRODUCT58,201527,0.0
62485,A42,PRODUCT59,201527,14782.0
62486,A43,PRODUCT1,201527,34.0
62487,A43,PRODUCT12,201527,3007.0
62488,A43,PRODUCT14,201527,3.0
62489,A43,PRODUCT15,201527,25.0
62490,A43,PRODUCT16,201527,43.0
62491,A43,PRODUCT33,201527,55.0
62492,A43,PRODUCT34,201527,927.0
62493,A43,PRODUCT4,201527,252.0
62494,A43,PRODUCT47,201527,4.0
62495,A43,PRODUCT56,201527,14.0
62496,A43,PRODUCT57,201527,6.0
62497,A43,PRODUCT58,201527,38.0
62498,A43,PRODUCT59,201527,10380.0
62499,A43,PRODUCT60,201527,119.0
62500,A43,PRODUCT63,201527,8.0
62501,A44,PRODUCT1,201527,92.0
62502,A44,PRODUCT12,201527,3487.0
62503,A44,PRODUCT33,201527,1491.0
62504,A44,PRODUCT34,201527,5055.0
62505,A44,PRODUCT47,201527,2.0
62506,A44,PRODUCT56,201527,60.0
62507,A44,PRODUCT57,201527,311.0
62508,A44,PRODUCT58,201527,88.0
62509,A44,PRODUCT59,201527,37069.0
62510,A44,PRODUCT60,201527,1069.0
62511,A45,PRODUCT1,201527,72.0
62512,A45,PRODUCT12,201527,2003.0
62513,A45,PRODUCT33,201527,485.0
62514,A45,PRODUCT34,201527,2867.0
62515,A45,PRODUCT40,201527,6.0
62516,A45,PRODUCT47,201527,1.0
62517,A45,PRODUCT56,201527,43.0
62518,A45,PRODUCT57,201527,43.0
62519,A45,PRODUCT58,201527,56.0
62520,A45,PRODUCT59,201527,19942.0
62521,A45,PRODUCT60,201527,732.0
62522,A46,PRODUCT34,201527,4464.0
62523,A46,PRODUCT58,201527,102.0
62524,A46,PRODUCT59,201527,24748.0
62525,A47,PRODUCT2,201527,6669.0
62526,A47,PRODUCT34,201527,16282.0
62527,A47,PRODUCT58,201527,8929.0
62528,A47,PRODUCT59,201527,210180.0
62529,A48,PRODUCT1,201527,8964.0
62530,A48,PRODUCT12,201527,10906.0
62531,A48,PRODUCT13,201527,117.0
62532,A48,PRODUCT25,201527,521.0
62533,A48,PRODUCT3,201527,52.0
62534,A48,PRODUCT33,201527,2622.0
62535,A48,PRODUCT35,201527,361.0
62536,A48,PRODUCT40,201527,1089.0
62537,A48,PRODUCT47,201527,3111.0
62538,A48,PRODUCT56,201527,3981.0
62539,A48,PRODUCT57,201527,4454.0
62540,A48,PRODUCT60,201527,714.0
62541,A48,PRODUCT61,201527,0.0
62542,A48,PRODUCT62,201527,7595.0
62543,A48,PRODUCT72,201527,1.0
62544,A48,PRODUCT73,201527,3144.0
62545,A50,PRODUCT1,201527,7.0
62546,A50,PRODUCT12,201527,2405.0
62547,A50,PRODUCT17,201527,0.0
62548,A50,PRODUCT33,201527,304.0
62549,A50,PRODUCT34,201527,5514.0
62550,A50,PRODUCT40,201527,7.0
62551,A50,PRODUCT47,201527,1.0
62552,A50,PRODUCT56,201527,4.0
62553,A50,PRODUCT57,201527,411.0
62554,A50,PRODUCT58,201527,31.0
62555,A50,PRODUCT59,201527,51400.0
62556,A50,PRODUCT60,201527,20.0
62557,A51,PRODUCT1,201527,161.0
62558,A51,PRODUCT12,201527,3730.0
62559,A51,PRODUCT14,201527,3.0
62560,A51,PRODUCT15,201527,190.0
62561,A51,PRODUCT16,201527,152.0
62562,A51,PRODUCT33,201527,51.0
62563,A51,PRODUCT34,201527,4674.0
62564,A51,PRODUCT4,201527,218.0
62565,A51,PRODUCT40,201527,1.0
62566,A51,PRODUCT47,201527,2.0
62567,A51,PRODUCT56,201527,6.0
62568,A51,PRODUCT58,201527,126.0
62569,A51,PRODUCT59,201527,28940.0
62570,A51,PRODUCT60,201527,81.0
62571,A51,PRODUCT63,201527,123.0
62572,A52,PRODUCT1,201527,252.0
62573,A52,PRODUCT12,201527,7666.0
62574,A52,PRODUCT14,201527,6.0
62575,A52,PRODUCT15,201527,0.0
62576,A52,PRODUCT33,201527,1267.0
62577,A52,PRODUCT34,201527,33255.0
62578,A52,PRODUCT36,201527,0.0
62579,A52,PRODUCT4,201527,674.0
62580,A52,PRODUCT47,201527,11.0
62581,A52,PRODUCT56,201527,83.0
62582,A52,PRODUCT57,201527,1495.0
62583,A52,PRODUCT58,201527,222.0
62584,A52,PRODUCT59,201527,93130.0
62585,A52,PRODUCT60,201527,323.0
62586,A52,PRODUCT63,201527,160.0
62587,A53,PRODUCT34,201527,3.0
62588,A53,PRODUCT58,201527,0.0
62589,A53,PRODUCT59,201527,6120.0
62590,A54,PRODUCT34,201527,112.0
62591,A54,PRODUCT58,201527,2.0
62592,A54,PRODUCT59,201527,9163.0
62593,A55,PRODUCT34,201527,365.0
62594,A55,PRODUCT58,201527,2.0
62595,A55,PRODUCT59,201527,9688.0
62596,A56,PRODUCT1,201527,0.0
62597,A56,PRODUCT12,201527,5533.0
62598,A56,PRODUCT14,201527,2.0
62599,A56,PRODUCT15,201527,125.0
62600,A56,PRODUCT16,201527,1201.0
62601,A56,PRODUCT2,201527,76.0
62602,A56,PRODUCT33,201527,53.0
62603,A56,PRODUCT34,201527,2738.0
62604,A56,PRODUCT4,201527,127.0
62605,A56,PRODUCT40,201527,0.0
62606,A56,PRODUCT47,201527,2.0
62607,A56,PRODUCT56,201527,49.0
62608,A56,PRODUCT57,201527,651.0
62609,A56,PRODUCT58,201527,25.0
62610,A56,PRODUCT59,201527,15077.0
62611,A56,PRODUCT60,201527,0.0
62612,A56,PRODUCT62,201527,1047.0
62613,A56,PRODUCT63,201527,1854.0
62614,A57,PRODUCT1,201527,308.0
62615,A57,PRODUCT12,201527,2658.0
62616,A57,PRODUCT15,201527,99.0
62617,A57,PRODUCT16,201527,40.0
62618,A57,PRODUCT33,201527,32.0
62619,A57,PRODUCT34,201527,3003.0
62620,A57,PRODUCT4,201527,47.0
62621,A57,PRODUCT56,201527,16.0
62622,A57,PRODUCT57,201527,13.0
62623,A57,PRODUCT58,201527,31.0
62624,A57,PRODUCT59,201527,32727.0
62625,A57,PRODUCT60,201527,34.0
62626,A57,PRODUCT63,201527,18.0
62627,A58,PRODUCT1,201527,599.0
62628,A58,PRODUCT12,201527,5382.0
62629,A58,PRODUCT33,201527,82.0
62630,A58,PRODUCT34,201527,5358.0
62631,A58,PRODUCT47,201527,0.0
62632,A58,PRODUCT56,201527,23.0
62633,A58,PRODUCT57,201527,67.0
62634,A58,PRODUCT58,201527,131.0
62635,A58,PRODUCT59,201527,51617.0
62636,A58,PRODUCT60,201527,515.0
62637,A59,PRODUCT1,201527,90.0
62638,A59,PRODUCT12,201527,1439.0
62639,A59,PRODUCT15,201527,23.0
62640,A59,PRODUCT16,201527,62.0
62641,A59,PRODUCT33,201527,74.0
62642,A59,PRODUCT34,201527,1046.0
62643,A59,PRODUCT36,201527,0.0
62644,A59,PRODUCT4,201527,91.0
62645,A59,PRODUCT47,201527,0.0
62646,A59,PRODUCT56,201527,7.0
62647,A59,PRODUCT57,201527,12.0
62648,A59,PRODUCT58,201527,9.0
62649,A59,PRODUCT59,201527,7611.0
62650,A59,PRODUCT60,201527,55.0
62651,A59,PRODUCT63,201527,149.0
62652,A60,PRODUCT1,201527,4.0
62653,A60,PRODUCT12,201527,961.0
62654,A60,PRODUCT33,201527,54.0
62655,A60,PRODUCT34,201527,6206.0
62656,A60,PRODUCT4,201527,81.0
62657,A60,PRODUCT47,201527,0.0
62658,A60,PRODUCT56,201527,22.0
62659,A60,PRODUCT57,201527,208.0
62660,A60,PRODUCT58,201527,61.0
62661,A60,PRODUCT59,201527,35800.0
62662,A60,PRODUCT62,201527,254.0
62663,A60,PRODUCT63,201527,60.0
62664,A61,PRODUCT34,201527,2094.0
62665,A61,PRODUCT58,201527,7.0
62666,A61,PRODUCT59,201527,54033.0
62667,A62,PRODUCT12,201527,6271.0
62668,A62,PRODUCT14,201527,0.0
62669,A62,PRODUCT33,201527,493.0
62670,A62,PRODUCT34,201527,7801.0
62671,A62,PRODUCT40,201527,8.0
62672,A62,PRODUCT47,201527,4.0
